"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Ripatetta","Rule_C_400km",1,2,0.149732620320856,0.5,0.416666666666667,0.432997607109611,"Rule_C",400,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_400km",1,1,0,0.329268292682927,0.301470588235294,0.239252488864168,"Rule_C",400,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_400km",1,2,0.149732620320856,0.5,0.416666666666667,0.432997607109611,"Rule_C",400,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.401543429257381,"Rule_C",400,"4-3, 3-2, 2-1"
"Trasano","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_400km",1,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.401543429257381,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.401543429257381,"Rule_C",400,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_400km",2,11,0.372549019607843,0.482142857142857,0.495098039215686,1,"Rule_C",400,"4-3, 3-2, 2-1"
"Basi I","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.40154342925738,"Rule_C",400,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.40154342925738,"Rule_C",400,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_400km",1,2,0.00483829895594601,0.3375,0.321078431372549,0.40154342925738,"Rule_C",400,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_400km",3,3,0.0511841100076394,0.346153846153846,0.340686274509804,0.42592406984221,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_400km",1,1,0,0.329268292682927,0.301470588235294,0.239252488864168,"Rule_C",400,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_400km",1,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_400km",2,7,0.0240641711229947,0.293478260869565,0.358333333333333,0.678324982798194,"Rule_C",400,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_400km",4,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Lipari","Rule_C_400km",4,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_400km",4,1,0,0.259615384615385,0.240686274509804,0.101903393776905,"Rule_C",400,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_450km",2,18,0.545603089720737,0.584905660377358,0.676470588235294,0.930265672688501,"Rule_C",450,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Favella","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_450km",1,0,0,NA,0,5.86325606196257e-19,"Rule_C",450,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_450km",1,0,0,NA,0,5.86325606196257e-19,"Rule_C",450,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Terragne","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_450km",1,2,0.0308972073677956,0.492063492063492,0.470588235294118,0.372558952061162,"Rule_C",450,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_450km",1,2,0.0308972073677956,0.492063492063492,0.470588235294118,0.372558952061161,"Rule_C",450,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_450km",1,1,0,0.348314606741573,0.362745098039216,0.193009157927083,"Rule_C",450,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_450km",1,3,0.055753614577144,0.508196721311475,0.490196078431372,0.502361572477399,"Rule_C",450,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Trasano","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_450km",1,1,0,0.348314606741573,0.362745098039216,0.193009157927083,"Rule_C",450,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_450km",1,2,0.0308972073677956,0.492063492063492,0.470588235294118,0.372558952061162,"Rule_C",450,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_450km",2,15,0.3441770647653,0.525423728813559,0.617647058823529,1,"Rule_C",450,"4-3, 3-2, 2-1"
"Basi I","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_450km",1,1,0,0.373493975903614,0.384803921568628,0.179549794134079,"Rule_C",450,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_450km",1,3,0.055753614577144,0.508196721311475,0.490196078431372,0.502361572477399,"Rule_C",450,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_450km",3,5,0.160922955040602,0.543859649122807,0.529411764705882,0.542803159953414,"Rule_C",450,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_450km",1,2,0.00123786888492771,0.35632183908046,0.382352941176471,0.32281177834332,"Rule_C",450,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_450km",1,1,0,0.348314606741573,0.362745098039216,0.193009157927083,"Rule_C",450,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_450km",2,9,0.0906120023767083,0.436619718309859,0.5,0.672520526022272,"Rule_C",450,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_450km",4,0,0,NA,0,5.86325606196257e-19,"Rule_C",450,"4-3, 3-2, 2-1"
"Lipari","Rule_C_450km",4,1,0,0.35632183908046,0.343137254901961,0.104765980822768,"Rule_C",450,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_450km",4,1,0,0.35632183908046,0.343137254901961,0.104765980822768,"Rule_C",450,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_500km",2,19,0.485396955985191,0.589285714285714,0.720588235294117,0.89661684567803,"Rule_C",500,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Favella","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_500km",1,0,0,NA,0,5.5678004976616e-19,"Rule_C",500,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_500km",1,1,0,0.311320754716981,0.343137254901961,0.0920269947855796,"Rule_C",500,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Terragne","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.171693764775786,"Rule_C",500,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_500km",1,3,0.0299740861238187,0.5,0.514705882352941,0.417664281357217,"Rule_C",500,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_500km",1,2,0.00350412115117997,0.392857142857143,0.436274509803922,0.263720759561366,"Rule_C",500,"4-3, 3-2, 2-1"
"Trasano","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.171693764775786,"Rule_C",500,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_500km",1,2,0.00350412115117997,0.392857142857143,0.436274509803922,0.263720759561365,"Rule_C",500,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_500km",1,2,0.00350412115117997,0.392857142857143,0.436274509803922,0.263720759561365,"Rule_C",500,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_500km",2,19,0.415672562731386,0.589285714285714,0.720588235294117,1,"Rule_C",500,"4-3, 3-2, 2-1"
"Basi I","Rule_C_500km",1,2,0.00350412115117997,0.392857142857143,0.436274509803922,0.263720759561365,"Rule_C",500,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.153943521795851,"Rule_C",500,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_500km",1,2,0.011181332036947,0.471428571428571,0.487745098039216,0.325637286571637,"Rule_C",500,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_500km",1,2,0.00350412115117997,0.392857142857143,0.436274509803922,0.263720759561365,"Rule_C",500,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_500km",1,3,0.0299740861238187,0.5,0.514705882352941,0.417664281357217,"Rule_C",500,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_500km",3,6,0.195749487193337,0.55,0.573529411764706,0.45818438896258,"Rule_C",500,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_500km",1,3,0.0299740861238187,0.5,0.514705882352941,0.417664281357216,"Rule_C",500,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_500km",1,1,0,0.375,0.409313725490196,0.171693764775786,"Rule_C",500,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_500km",2,10,0.127450980392157,0.445945945945946,0.544117647058823,0.535994972827099,"Rule_C",500,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_500km",4,1,0,0.358695652173913,0.36764705882353,0.0786674027024783,"Rule_C",500,"4-3, 3-2, 2-1"
"Lipari","Rule_C_500km",4,1,0,0.358695652173913,0.36764705882353,0.0786674027024783,"Rule_C",500,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_500km",4,1,0,0.358695652173913,0.36764705882353,0.0786674027024783,"Rule_C",500,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_550km",2,21,0.397801544860368,0.618181818181818,0.769607843137255,0.895911715112306,"Rule_C",550,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.28420728125116,"Rule_C",550,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Favella","Rule_C_550km",1,1,0,0.386363636363636,0.431372549019608,0.134301946004932,"Rule_C",550,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_550km",1,1,0,0.326923076923077,0.372549019607843,0.0830339703296263,"Rule_C",550,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_550km",1,1,0,0.326923076923077,0.372549019607843,0.0830339703296264,"Rule_C",550,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.28420728125116,"Rule_C",550,"4-3, 3-2, 2-1"
"Terragne","Rule_C_550km",1,1,0,0.386363636363636,0.431372549019608,0.134301946004932,"Rule_C",550,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_550km",1,1,0,0.386363636363636,0.431372549019608,0.134301946004932,"Rule_C",550,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_550km",1,2,0.00442931993734133,0.435897435897436,0.480392156862745,0.232939305575853,"Rule_C",550,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_550km",1,2,0.00442931993734133,0.435897435897436,0.480392156862745,0.232939305575853,"Rule_C",550,"4-3, 3-2, 2-1"
"Trasano","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.28420728125116,"Rule_C",550,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_550km",1,1,0,0.404761904761905,0.446078431372549,0.149905335246227,"Rule_C",550,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_550km",1,1,0,0.386363636363636,0.431372549019608,0.134301946004932,"Rule_C",550,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_550km",1,2,0.00442931993734133,0.435897435897436,0.480392156862745,0.232939305575853,"Rule_C",550,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_550km",2,23,0.438502673796791,0.666666666666667,0.808823529411764,1,"Rule_C",550,"4-3, 3-2, 2-1"
"Basi I","Rule_C_550km",1,2,0.00442931993734133,0.435897435897436,0.480392156862745,0.232939305575853,"Rule_C",550,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.28420728125116,"Rule_C",550,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_550km",1,2,0.00305826430393904,0.459459459459459,0.495098039215686,0.284207281251159,"Rule_C",550,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_550km",3,6,0.186886616581489,0.548387096774194,0.588235294117647,0.393788431175445,"Rule_C",550,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_550km",1,3,0.0157636219290828,0.5,0.529411764705882,0.367241251580786,"Rule_C",550,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_550km",1,1,0,0.404761904761905,0.446078431372549,0.149905335246227,"Rule_C",550,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_550km",2,13,0.190433749257279,0.47887323943662,0.612745098039215,0.553909373493872,"Rule_C",550,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_550km",4,1,0,0.357894736842105,0.377450980392157,0.0590309867914408,"Rule_C",550,"4-3, 3-2, 2-1"
"Lipari","Rule_C_550km",4,1,0,0.357894736842105,0.377450980392157,0.0590309867914408,"Rule_C",550,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_550km",4,1,0,0.357894736842105,0.377450980392157,0.0590309867914408,"Rule_C",550,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_600km",2,22,0.375708961270459,0.641509433962264,0.78921568627451,0.90346271605203,"Rule_C",600,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Favella","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_600km",1,1,0,0.34,0.387254901960784,0.0881393757567627,"Rule_C",600,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_600km",1,1,0,0.34,0.387254901960784,0.0881393757567627,"Rule_C",600,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Terragne","Rule_C_600km",1,1,0,0.395348837209302,0.438725490196079,0.128567546043085,"Rule_C",600,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_600km",1,1,0,0.395348837209302,0.438725490196079,0.128567546043085,"Rule_C",600,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_600km",1,2,0.00325343106091769,0.447368421052632,0.487745098039216,0.230444690363327,"Rule_C",600,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_600km",1,2,0.00325343106091769,0.447368421052632,0.487745098039216,0.230444690363327,"Rule_C",600,"4-3, 3-2, 2-1"
"Trasano","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_600km",1,1,0,0.414634146341463,0.45343137254902,0.142305314606564,"Rule_C",600,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_600km",1,1,0,0.395348837209302,0.438725490196079,0.128567546043085,"Rule_C",600,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_600km",1,2,0.00325343106091769,0.447368421052632,0.487745098039216,0.230444690363327,"Rule_C",600,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_600km",2,24,0.411915179294859,0.693877551020408,0.828431372549019,1,"Rule_C",600,"4-3, 3-2, 2-1"
"Basi I","Rule_C_600km",1,2,0.00325343106091769,0.447368421052632,0.487745098039216,0.230444690363327,"Rule_C",600,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_600km",3,6,0.18197157628624,0.548387096774194,0.588235294117647,0.382233863943879,"Rule_C",600,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_600km",1,3,0.0108485816338335,0.5,0.529411764705882,0.359012236406412,"Rule_C",600,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_600km",1,2,0.00176912870411322,0.459459459459459,0.495098039215686,0.270872860649649,"Rule_C",600,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_600km",2,15,0.208810797046091,0.507462686567164,0.651960784313725,0.619368124096028,"Rule_C",600,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_600km",4,1,0,0.357894736842105,0.377450980392157,0.0543939102618163,"Rule_C",600,"4-3, 3-2, 2-1"
"Lipari","Rule_C_600km",4,1,0,0.357894736842105,0.377450980392157,0.0543939102618163,"Rule_C",600,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_600km",4,1,0,0.357894736842105,0.377450980392157,0.0543939102618163,"Rule_C",600,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_650km",2,23,0.304872251931075,0.666666666666667,0.808823529411764,0.853086287261771,"Rule_C",650,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_650km",1,2,0.00109900419497943,0.485714285714286,0.509803921568627,0.229070766593301,"Rule_C",650,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Favella","Rule_C_650km",1,2,0.00109900419497943,0.485714285714286,0.509803921568627,0.229070766593301,"Rule_C",650,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Terragne","Rule_C_650km",1,2,0.00109900419497943,0.485714285714286,0.509803921568627,0.229070766593301,"Rule_C",650,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_650km",1,1,0,0.404761904761905,0.446078431372549,0.105454954330296,"Rule_C",650,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
