"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Fiorano Modenese","Rule_C_200km",1,1,0,0.333333333333333,0.142248062015504,0.237641366968968,"Rule_C",200,"4-3, 3-2, 2-1"
"Sa Punta","Rule_C_200km",3,1,0,0.666666666666667,0.0348837209302326,1.80340188142054e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Masseria Santa Tecchia","Rule_C_200km",1,1,0,0.555555555555556,0.0697674418604651,7.21360752568217e-17,"Rule_C",200,"4-3, 3-2, 2-1"
"Lokvica","Rule_C_200km",1,0,0,NA,0,5.63563087943919e-19,"Rule_C",200,"4-3, 3-2, 2-1"
"Rocchicella-Paliké","Rule_C_200km",1,0,0,NA,0,5.63563087943919e-19,"Rule_C",200,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_200km",4,2,0.00110741971207087,1,0.0465116279069767,2.16408225770465e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Lipari","Rule_C_200km",4,1,0,1,0.0232558139534884,1.44272150513643e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_200km",4,2,0.0155038759689922,0.294117647058824,0.135658914728682,0.153272309604043,"Rule_C",200,"4-3, 3-2, 2-1"
"Abri Albertini","Rule_C_250km",1,3,0.000500576081971431,0.432432432432432,0.195736434108527,0.518340954207831,"Rule_C",250,"4-3, 3-2, 2-1"
"La Lucciola","Rule_C_250km",1,4,0.00305051783457099,0.516129032258065,0.222868217054264,0.673468997459141,"Rule_C",250,"4-3, 3-2, 2-1"
"Sant'Anna di Oria","Rule_C_250km",3,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"La Scola","Rule_C_250km",2,9,0.01998556998557,0.615384615384615,0.279069767441861,0.999999999999999,"Rule_C",250,"4-3, 3-2, 2-1"
"Masseria Acquasalsa","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"La Marmotta","Rule_C_250km",3,5,0.0340582697725555,0.592592592592593,0.244186046511628,0.696304000692277,"Rule_C",250,"4-3, 3-2, 2-1"
"Umbro Bova Marina","Rule_C_250km",3,2,0.00996677740863787,0.555555555555556,0.13953488372093,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta Continenza","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Portonovo","Rule_C_250km",1,1,0,0.390243902439024,0.164728682170543,0.155128043251309,"Rule_C",250,"4-3, 3-2, 2-1"
"Masseria Candelaro III","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta Scaloria","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Strette","Rule_C_250km",2,8,0.0151901070505722,0.571428571428571,0.263565891472868,0.908850539884553,"Rule_C",250,"4-3, 3-2, 2-1"
"Marcianese","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Savignano sul Panaro","Rule_C_250km",1,4,0.00305051783457099,0.516129032258065,0.222868217054264,0.67346899745914,"Rule_C",250,"4-3, 3-2, 2-1"
"Su Carroppu","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Trasanello II","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Fornace Cappuccini","Rule_C_250km",2,9,0.0422916876405248,0.615384615384615,0.279069767441861,0.870554967149822,"Rule_C",250,"4-3, 3-2, 2-1"
"Krivače","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Piani di Calisti","Rule_C_250km",1,3,0.00173671535797782,0.484848484848485,0.207364341085271,0.511516896580572,"Rule_C",250,"4-3, 3-2, 2-1"
"Rio Saboccu","Rule_C_250km",3,1,0,0.666666666666667,0.0348837209302326,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta dei Piccioni","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Pienza","Rule_C_250km",1,4,0.00305051783457099,0.516129032258065,0.222868217054264,0.673468997459141,"Rule_C",250,"4-3, 3-2, 2-1"
"Casa Querciolaia","Rule_C_250km",1,4,0.00305051783457099,0.516129032258065,0.222868217054264,0.673468997459141,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo II","Rule_C_250km",1,1,0,0.390243902439024,0.164728682170543,0.155128043251309,"Rule_C",250,"4-3, 3-2, 2-1"
"Villa Badessa (Cepegatti)","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Pokrovnik","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Catignano","Rule_C_250km",3,1,0,0.290909090909091,0.124031007751938,0.0228350032331362,"Rule_C",250,"4-3, 3-2, 2-1"
"Danilo-Bitinj","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Colle Cera","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Balsignano II","Rule_C_250km",1,1,0,0.5,0.124031007751938,1.86197736404084e-17,"Rule_C",250,"4-3, 3-2, 2-1"
"Spila Nakovana","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Ex Palestra GIL","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Cala Giovanna","Rule_C_250km",2,9,0.01998556998557,0.615384615384615,0.279069767441861,1,"Rule_C",250,"4-3, 3-2, 2-1"
"Grande Rivoire","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Arene Candide II","Rule_C_250km",1,3,0.000500576081971431,0.432432432432432,0.195736434108527,0.518340954207831,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo II","Rule_C_250km",2,9,0.0487264673311185,0.909090909090909,0.22093023255814,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Fiorano Modenese","Rule_C_250km",1,4,0.00305051783457099,0.516129032258065,0.222868217054264,0.673468997459141,"Rule_C",250,"4-3, 3-2, 2-1"
"Sa Punta","Rule_C_250km",3,1,0,0.666666666666667,0.0348837209302326,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Masseria Santa Tecchia","Rule_C_250km",1,1,0,0.5,0.124031007751938,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Lokvica","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Rocchicella-Paliké","Rule_C_250km",1,0,0,NA,0,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_250km",4,2,0.00110741971207087,1,0.0465116279069767,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Lipari","Rule_C_250km",4,1,0,0.37037037037037,0.0968992248062016,1.86197736404084e-17,"Rule_C",250,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_250km",4,2,0.0166112956810631,0.4,0.170542635658915,0.128146562496663,"Rule_C",250,"4-3, 3-2, 2-1"
"Abri Albertini","Rule_C_300km",1,3,0.000517140052023773,0.408163265306122,0.23062015503876,0.420955848009606,"Rule_C",300,"4-3, 3-2, 2-1"
"La Lucciola","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Sant'Anna di Oria","Rule_C_300km",3,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"La Scola","Rule_C_300km",2,11,0.0236982584212249,0.588235294117647,0.34108527131783,0.939473285270997,"Rule_C",300,"4-3, 3-2, 2-1"
"Masseria Acquasalsa","Rule_C_300km",1,1,0,0.5,0.135658914728682,3.62697606709412e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"La Marmotta","Rule_C_300km",3,5,0.0189191825056148,0.571428571428571,0.290697674418605,0.597419234854301,"Rule_C",300,"4-3, 3-2, 2-1"
"Umbro Bova Marina","Rule_C_300km",3,2,0.0110741971207087,0.55,0.151162790697674,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta Continenza","Rule_C_300km",1,3,0.00187639674297053,0.512820512820513,0.25968992248062,0.452892988850057,"Rule_C",300,"4-3, 3-2, 2-1"
"Portonovo","Rule_C_300km",1,1,0,0.444444444444444,0.222868217054264,0.157312050693874,"Rule_C",300,"4-3, 3-2, 2-1"
"Masseria Candelaro III","Rule_C_300km",1,1,0,0.5,0.135658914728682,1.81348803354706e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta Scaloria","Rule_C_300km",1,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Strette","Rule_C_300km",2,9,0.014528121826375,0.526315789473684,0.310077519379845,0.796982235629236,"Rule_C",300,"4-3, 3-2, 2-1"
"Marcianese","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Savignano sul Panaro","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Su Carroppu","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Trasanello II","Rule_C_300km",1,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Fornace Cappuccini","Rule_C_300km",2,15,0.110954980947479,0.769230769230769,0.403100775193798,1,"Rule_C",300,"4-3, 3-2, 2-1"
"Krivače","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Piani di Calisti","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Rio Saboccu","Rule_C_300km",3,1,0,0.666666666666667,0.0348837209302326,1.81348803354706e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta dei Piccioni","Rule_C_300km",1,1,0,0.444444444444444,0.222868217054264,0.157312050693874,"Rule_C",300,"4-3, 3-2, 2-1"
"Pienza","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Casa Querciolaia","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo II","Rule_C_300km",1,3,0.00187639674297053,0.512820512820513,0.25968992248062,0.452892988850057,"Rule_C",300,"4-3, 3-2, 2-1"
"Villa Badessa (Cepegatti)","Rule_C_300km",1,1,0,0.444444444444444,0.222868217054264,0.157312050693874,"Rule_C",300,"4-3, 3-2, 2-1"
"Pokrovnik","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Catignano","Rule_C_300km",3,2,0.00487264673311185,0.465116279069767,0.238372093023256,0.176463386844695,"Rule_C",300,"4-3, 3-2, 2-1"
"Danilo-Bitinj","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Colle Cera","Rule_C_300km",1,1,0,0.444444444444444,0.222868217054264,0.157312050693874,"Rule_C",300,"4-3, 3-2, 2-1"
"Balsignano II","Rule_C_300km",1,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Spila Nakovana","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Ex Palestra GIL","Rule_C_300km",1,1,0,0.5,0.135658914728682,1.81348803354706e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Cala Giovanna","Rule_C_300km",2,11,0.0236982584212249,0.588235294117647,0.34108527131783,0.939473285270997,"Rule_C",300,"4-3, 3-2, 2-1"
"Grande Rivoire","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Arene Candide II","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo II","Rule_C_300km",2,10,0.0598006644518272,0.916666666666667,0.244186046511628,2.9015808536753e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Fiorano Modenese","Rule_C_300km",1,4,0.0034267090986628,0.540540540540541,0.275193798449612,0.57826789870348,"Rule_C",300,"4-3, 3-2, 2-1"
"Sa Punta","Rule_C_300km",3,1,0,0.666666666666667,0.0348837209302326,5.44046410064119e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Masseria Santa Tecchia","Rule_C_300km",1,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Lokvica","Rule_C_300km",1,0,0,NA,0,2.83357505241728e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Rocchicella-Paliké","Rule_C_300km",1,1,0,0.5,0.135658914728682,0,"Rule_C",300,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_300km",4,2,0.00110741971207087,1,0.0465116279069767,3.62697606709412e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Lipari","Rule_C_300km",4,1,0,0.366666666666667,0.104651162790698,1.81348803354706e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_300km",4,2,0.000985275178823566,0.384615384615385,0.201550387596899,0.12174106221582,"Rule_C",300,"4-3, 3-2, 2-1"
"Abri Albertini","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"La Lucciola","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Sant'Anna di Oria","Rule_C_350km",3,2,0.0204872646733112,0.330508474576271,0.354263565891473,0.045687142194341,"Rule_C",350,"4-3, 3-2, 2-1"
"La Scola","Rule_C_350km",2,18,0.144771644248418,0.513157894736842,0.602713178294573,1,"Rule_C",350,"4-3, 3-2, 2-1"
"Masseria Acquasalsa","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"La Marmotta","Rule_C_350km",3,5,0.0194027578031392,0.397959183673469,0.438759689922481,0.479743077734181,"Rule_C",350,"4-3, 3-2, 2-1"
"Umbro Bova Marina","Rule_C_350km",3,2,0.0204872646733112,0.330508474576271,0.354263565891473,0.0456871421943411,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta Continenza","Rule_C_350km",1,4,0.0536212848875547,0.5,0.484496124031008,0.422587505177286,"Rule_C",350,"4-3, 3-2, 2-1"
"Portonovo","Rule_C_350km",1,3,0.0014812921789666,0.382352941176471,0.407751937984496,0.378374049419489,"Rule_C",350,"4-3, 3-2, 2-1"
"Masseria Candelaro III","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta Scaloria","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Strette","Rule_C_350km",2,12,0.0297007532887932,0.348214285714286,0.470930232558139,0.681734580005512,"Rule_C",350,"4-3, 3-2, 2-1"
"Marcianese","Rule_C_350km",1,2,0.0186809144832287,0.443181818181818,0.43875968992248,0.168595208865809,"Rule_C",350,"4-3, 3-2, 2-1"
"Savignano sul Panaro","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Su Carroppu","Rule_C_350km",1,0,0,NA,0,0,"Rule_C",350,"4-3, 3-2, 2-1"
"Trasanello II","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Fornace Cappuccini","Rule_C_350km",2,20,0.248575861224415,0.527027027027027,0.627906976744186,0.979413587847402,"Rule_C",350,"4-3, 3-2, 2-1"
"Krivače","Rule_C_350km",1,1,0,0.348214285714286,0.362015503875969,0.124381753108012,"Rule_C",350,"4-3, 3-2, 2-1"
"Piani di Calisti","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Rio Saboccu","Rule_C_350km",3,4,0.0218565516631653,0.361111111111111,0.4,0.351921559082167,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta dei Piccioni","Rule_C_350km",1,4,0.0536212848875547,0.5,0.484496124031008,0.422587505177286,"Rule_C",350,"4-3, 3-2, 2-1"
"Pienza","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Casa Querciolaia","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo II","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Villa Badessa (Cepegatti)","Rule_C_350km",1,4,0.0536212848875547,0.5,0.484496124031008,0.422587505177286,"Rule_C",350,"4-3, 3-2, 2-1"
"Pokrovnik","Rule_C_350km",1,1,0,0.348214285714286,0.362015503875969,0.124381753108012,"Rule_C",350,"4-3, 3-2, 2-1"
"Catignano","Rule_C_350km",3,5,0.080511323099079,0.513157894736842,0.5,0.437378867766707,"Rule_C",350,"4-3, 3-2, 2-1"
"Danilo-Bitinj","Rule_C_350km",1,1,0,0.348214285714286,0.362015503875969,0.124381753108012,"Rule_C",350,"4-3, 3-2, 2-1"
"Colle Cera","Rule_C_350km",1,4,0.0536212848875547,0.5,0.484496124031008,0.422587505177286,"Rule_C",350,"4-3, 3-2, 2-1"
"Balsignano II","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Spila Nakovana","Rule_C_350km",1,0,0,NA,0,0,"Rule_C",350,"4-3, 3-2, 2-1"
"Ex Palestra GIL","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Cala Giovanna","Rule_C_350km",2,18,0.144771644248418,0.513157894736842,0.602713178294573,1,"Rule_C",350,"4-3, 3-2, 2-1"
"Grande Rivoire","Rule_C_350km",1,0,0,NA,0,0,"Rule_C",350,"4-3, 3-2, 2-1"
"Arene Candide II","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo II","Rule_C_350km",2,16,0.406930094637736,0.475609756097561,0.565891472868217,0.348148006060598,"Rule_C",350,"4-3, 3-2, 2-1"
"Fiorano Modenese","Rule_C_350km",1,4,0.00435807788997298,0.39,0.423255813953488,0.464951715144759,"Rule_C",350,"4-3, 3-2, 2-1"
"Sa Punta","Rule_C_350km",3,4,0.0218565516631653,0.361111111111111,0.4,0.351921559082167,"Rule_C",350,"4-3, 3-2, 2-1"
"Masseria Santa Tecchia","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Lokvica","Rule_C_350km",1,0,0,NA,0,0,"Rule_C",350,"4-3, 3-2, 2-1"
"Rocchicella-Paliké","Rule_C_350km",1,1,0,0.325,0.338759689922481,0.0442134557577966,"Rule_C",350,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_350km",4,2,0.000276854928017719,0.270833333333333,0.291860465116279,0.0893853649127948,"Rule_C",350,"4-3, 3-2, 2-1"
"Lipari","Rule_C_350km",4,2,0.000553709856035437,0.253246753246753,0.272093023255814,0.0116041821578496,"Rule_C",350,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_350km",4,2,0.00116362361467779,0.354545454545455,0.348837209302326,0.11647095446771,"Rule_C",350,"4-3, 3-2, 2-1"
"Abri Albertini","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"La Lucciola","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Sant'Anna di Oria","Rule_C_400km",3,2,0.0221483942414175,0.344262295081967,0.392248062015504,0.0518716260179857,"Rule_C",400,"4-3, 3-2, 2-1"
"La Scola","Rule_C_400km",2,20,0.133558999627451,0.518518518518518,0.656976744186046,1,"Rule_C",400,"4-3, 3-2, 2-1"
"Masseria Acquasalsa","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"La Marmotta","Rule_C_400km",3,6,0.0296543865245444,0.39622641509434,0.477519379844961,0.475947183706311,"Rule_C",400,"4-3, 3-2, 2-1"
"Umbro Bova Marina","Rule_C_400km",3,2,0.0221483942414175,0.344262295081967,0.392248062015504,0.0518716260179857,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta Continenza","Rule_C_400km",1,5,0.0495408064767827,0.51219512195122,0.534883720930233,0.488640057030783,"Rule_C",400,"4-3, 3-2, 2-1"
"Portonovo","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.438098057864309,"Rule_C",400,"4-3, 3-2, 2-1"
"Masseria Candelaro III","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta Scaloria","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Strette","Rule_C_400km",2,19,0.116423726993526,0.506024096385542,0.641472868217054,0.956945746223236,"Rule_C",400,"4-3, 3-2, 2-1"
"Marcianese","Rule_C_400km",1,4,0.0375959487202808,0.5,0.51937984496124,0.380304186876842,"Rule_C",400,"4-3, 3-2, 2-1"
"Savignano sul Panaro","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Su Carroppu","Rule_C_400km",1,3,0.000208855472013367,0.355932203389831,0.413565891472868,0.334755958401384,"Rule_C",400,"4-3, 3-2, 2-1"
"Trasanello II","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664729,"Rule_C",400,"4-3, 3-2, 2-1"
"Fornace Cappuccini","Rule_C_400km",2,20,0.216634159491302,0.518518518518518,0.656976744186046,0.912835078042976,"Rule_C",400,"4-3, 3-2, 2-1"
"Krivače","Rule_C_400km",1,1,0,0.344262295081967,0.382558139534884,0.103342099462926,"Rule_C",400,"4-3, 3-2, 2-1"
"Piani di Calisti","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Rio Saboccu","Rule_C_400km",3,5,0.0165659572111749,0.368421052631579,0.444573643410853,0.372605084243385,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta dei Piccioni","Rule_C_400km",1,5,0.0495408064767827,0.51219512195122,0.534883720930233,0.488640057030783,"Rule_C",400,"4-3, 3-2, 2-1"
"Pienza","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Casa Querciolaia","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo II","Rule_C_400km",1,5,0.0495408064767827,0.51219512195122,0.534883720930233,0.488640057030783,"Rule_C",400,"4-3, 3-2, 2-1"
"Villa Badessa (Cepegatti)","Rule_C_400km",1,5,0.0495408064767827,0.51219512195122,0.534883720930233,0.488640057030783,"Rule_C",400,"4-3, 3-2, 2-1"
"Pokrovnik","Rule_C_400km",1,1,0,0.344262295081967,0.382558139534884,0.103342099462926,"Rule_C",400,"4-3, 3-2, 2-1"
"Catignano","Rule_C_400km",3,6,0.0763248688591651,0.525,0.550387596899225,0.51083820246169,"Rule_C",400,"4-3, 3-2, 2-1"
"Danilo-Bitinj","Rule_C_400km",1,1,0,0.344262295081967,0.382558139534884,0.103342099462926,"Rule_C",400,"4-3, 3-2, 2-1"
"Colle Cera","Rule_C_400km",1,5,0.0495408064767827,0.51219512195122,0.534883720930233,0.488640057030782,"Rule_C",400,"4-3, 3-2, 2-1"
"Balsignano II","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664729,"Rule_C",400,"4-3, 3-2, 2-1"
"Spila Nakovana","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Ex Palestra GIL","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664729,"Rule_C",400,"4-3, 3-2, 2-1"
"Cala Giovanna","Rule_C_400km",2,20,0.133558999627451,0.518518518518518,0.656976744186046,1,"Rule_C",400,"4-3, 3-2, 2-1"
"Grande Rivoire","Rule_C_400km",1,0,0,NA,0,7.67223685404087e-20,"Rule_C",400,"4-3, 3-2, 2-1"
"Arene Candide II","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.438098057864309,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo II","Rule_C_400km",2,19,0.5066713648109,0.506024096385542,0.641472868217054,0.446444479000803,"Rule_C",400,"4-3, 3-2, 2-1"
"Fiorano Modenese","Rule_C_400km",1,4,0.0017925598913268,0.381818181818182,0.446511627906977,0.43809805786431,"Rule_C",400,"4-3, 3-2, 2-1"
"Sa Punta","Rule_C_400km",3,5,0.0165659572111749,0.368421052631579,0.444573643410853,0.372605084243385,"Rule_C",400,"4-3, 3-2, 2-1"
"Masseria Santa Tecchia","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Lokvica","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Rocchicella-Paliké","Rule_C_400km",1,1,0,0.338709677419355,0.376744186046512,0.0505419991664728,"Rule_C",400,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_400km",4,3,0.000831609519630582,0.293706293706294,0.348449612403101,0.138247277723786,"Rule_C",400,"4-3, 3-2, 2-1"
"Lipari","Rule_C_400km",4,2,0.000553709856035437,0.260869565217391,0.297286821705426,0.0117447781405307,"Rule_C",400,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_400km",4,4,0.00472424070493399,0.371681415929204,0.408914728682171,0.196079293164556,"Rule_C",400,"4-3, 3-2, 2-1"
"Abri Albertini","Rule_C_450km",1,4,0.00388821697229061,0.447916666666667,0.501937984496124,0.408072723103987,"Rule_C",450,"4-3, 3-2, 2-1"
"La Lucciola","Rule_C_450km",1,4,0.00388821697229061,0.447916666666667,0.501937984496124,0.408072723103987,"Rule_C",450,"4-3, 3-2, 2-1"
"Sant'Anna di Oria","Rule_C_450km",3,3,0.00976193124157188,0.383928571428571,0.445736434108527,0.0989485961907383,"Rule_C",450,"4-3, 3-2, 2-1"
"La Scola","Rule_C_450km",2,20,0.098202937149177,0.524390243902439,0.670542635658914,0.921426316923454,"Rule_C",450,"4-3, 3-2, 2-1"
